id,name,maxCopies,rules,unsure,quoteMissing,overridden,reasons,quotes,note
17286057,Helios Trice Megistus,1,7b,false,false,false,7b: Revives itself from the GY.,7b: Special Summon it during the End Phase,
67466547,"Helmer, Helmsman Fur Hire",1,5,false,false,false,5: Draws a card.,5: draw 1 card,
8963089,Heosvarog the Mechanical Dawn,1,10,false,false,false,10: Negates a Spell/Trap activation.,10: negate the activation,
84220251,Heraldry Reborn,1,7b,false,false,false,7b: Special Summons a monster from the GY.,7b: monster in your Graveyard; Special Summon it,
44676200,Hero Barrier,1,10,false,false,false,10: Negates an attack.,10: Negate 1 attack,
10489311,Hero Medal,1,5,false,false,false,5: Draws a card.,5: Then draw 1 card,
33995387,Hero's Rule 1: Five Freedoms,1,7b,false,false,false,7b: Special Summons from banishment.,"7b: target 1 of your banished ""Elemental HERO"" monsters; Special Summon it",
85854214,Hero's Rule 2,1,10,false,false,false,10: Negates activations.,10: Negate the activation,
21924381,Heroic Advance,1,6b 9b,false,false,false,6b: Doubles ATK. | 9b: Battle protection.,6b: double its ATK | 9b: monsters cannot be destroyed by this battle,
92609670,Heroic Challenger - Ambush Soldier,1,7b,false,false,false,7b: Special Summons from the GY.,7b: from your hand and/or Graveyard,
18548966,Heroic Challenger - Morning Star,1,7b,false,false,false,7b: Special Summons itself from the GY.,7b: If this card is in your GY and your LP are 500 or less: You can Special Summon this card,
1833916,Heroic Challenger - Thousand Blades,1,7b,false,false,false,7b: Special Summons itself from the GY.,7b: You can Special Summon this card in Attack Position,
95920682,Heroic Gift,1,5,false,false,false,5: Draws cards.,5: draw 2 cards,
64697431,"Hey, Trunade!",1,8,false,false,false,8: Bounces all set Spells/Traps.,8: Return all Set Spells and Traps on the field to the hand,
47128571,Hidden Fangs of Revenge,1,8 10 11a,true,false,false,8: Mass destruction. | 10: Negates an attack. | 11a: Skips to the End Phase once.,8: destroy as many monsters your opponent controls as possible | 10: negate that attack | 11a: then it becomes the End Phase,Skip to End Phase during Battle Phase takes Main Phase 2; unclear.
26232916,Hidden Village of Ninjitsu Arts,1,9a 9b,false,false,false,9a: Destruction substitute against card effects. | 9b: Destruction substitute against battle.,"9a: would be destroyed by battle or an opponent's card effect, you can banish 1 ""Ninja"" monster from your GY instead | 9b: would be destroyed by battle",
30794966,Hieratic Dragon of Asar,1,9a 9b,false,false,false,9a: Destruction substitute vs effects. | 9b: Destruction substitute vs battle.,"9a: If this face-up card on the field would be destroyed, you can Tribute 1 face-up ""Hieratic"" monster instead | 9b: If this face-up card on the field would be destroyed, you can Tribute 1 face-up ""Hieratic"" monster instead",
4022819,Hieratic Dragon of Eset,1,7b,false,false,false,7b: Can Special Summon from the GY.,"7b: Special Summon 1 Dragon-Type Normal Monster from your hand, Deck, or Graveyard",
78033100,Hieratic Dragon of Gebeb,1,7b,false,false,false,7b: Can Special Summon from the GY.,"7b: Special Summon 1 Dragon-Type Normal Monster from your hand, Deck, or Graveyard",
31516413,Hieratic Dragon of Nebthet,1,7b,false,false,false,7b: Can Special Summon a monster from the GY.,"7b: Special Summon 1 Dragon-Type Normal Monster from your hand, Deck, or Graveyard",
41639001,Hieratic Dragon of Nuit,1,7b,false,false,false,7b: Special Summons from the GY.,"7b: Special Summon 1 Dragon-Type Normal Monster from your hand, Deck, or Graveyard",
3300267,Hieratic Dragon of Su,1,7b,false,false,false,7b: Special Summons from the GY.,"7b: from your hand, Deck, or Graveyard",
77901552,Hieratic Dragon of Tefnuit,1,7b,false,false,false,7b: Can Special Summon from the GY.,"7b: Special Summon 1 Dragon Normal Monster from your hand, Deck, or GY",
53670497,Hieratic Seal From the Ashes,1,7b,false,false,false,7b: Special Summons a monster from the GY.,"7b: Target 1 ""Hieratic"" monster in your Graveyard; Special Summon that target",
47360060,Hieratic Seal of Reflection,1,10,false,false,false,10: Negates an activation.,10: negate the activation,
64514622,Hieratic Seal of the Dragon King,1,7b,false,false,false,7b: Can Special Summon a monster from the GY.,"7b: from your hand, Deck or Graveyard",
70569684,High Rate Draw,1,5,false,false,false,5: Draws cards.,5: draw 1 card for every 2 monsters destroyed,
32542011,High Tide on Fire Island,1,7b,false,false,false,7b: Special Summons monsters from the GY.,7b: Special Summon as many WATER monsters as possible that were sent to your Graveyard,
11248645,Highness Archfiend,1,7b,false,false,false,7b: Special Summons itself from the GY.,7b: You can Special Summon this card,
759393,Hiita the Fire Charmer,1,7a,false,false,false,7a: Takes control of an opponent's monster.,7a: take control of that target,
46130346,Hinotama,1,6a,false,false,false,6a: Pure burn.,6a: Inflict 500 damage to your opponent.,
43730887,Holding Arms,1,9a 9b 10,false,false,false,10: Negates an opponent monster's effects. | 9a: Self effect protection. | 9b: Self battle protection.,10: its effects are negated | 9a: this card cannot be destroyed by battle or card effects | 9b: this card cannot be destroyed by battle or card effects,
70124586,Holding Legs,1,8,false,false,false,8: Bounces multiple opponent cards.,8: Return all Set Spell and Trap Cards on the field to the hand,
15462014,Hollow Giants,1,10,false,false,false,10: Continuous negation (ruling 13).,10: Negate the effects of face-up monsters Special Summoned from the Extra Deck,
80036543,Hope for Escape,1,5,false,false,false,5: Draws cards.,5: draw 1 card for every 2000 points difference,
100461003,Hope for the Future,1,7d 10,false,false,false,7d: Fusion material from the Deck. | 10: Negates a card's effects.,"7d: using monsters from your hand, Deck, or field | 10: negate its effects",
98069388,Horn of Heaven,1,8 10,true,false,false,10: Negates a Summon. | 8: Can destroy several summoned monsters.,10: negate the Summon | 8: destroy that monster(s),Rule 8 only if several monsters are summoned at once.
21350571,Horn of the Phantom Beast,1,5,false,false,false,5: Draws a card.,5: Draw 1 card,
99307040,Horus the Black Flame Deity,1,8,false,false,false,8: Can send multiple opponent monsters to the GY.,8: send all other monsters on the field to the GY,
11224103,Horus the Black Flame Dragon LV6,1,9a,false,false,false,9a: Partial unaffected protection.,9a: This card is unaffected by Spell effects,
9264485,Horus' Servant,1,9a,false,false,false,9a: Grants untargetability to monsters.,"9a: Your opponent cannot target face-up ""Horus the Black Flame Dragon"" monsters",
13510157,Hound of the Tistina,1,7b,false,false,false,7b: Can Special Summon itself from the GY.,"7b: If this card is in your hand or GY and you control a LIGHT ""Tistina"" monster: You can Special Summon this card",
41232647,House Dragonmaid,1,7b,false,false,false,7b: Special Summons from the GY.,"7b: Special Summon 1 ""Dragonmaid"" monster from your hand or GY",
49904658,Hrimnir the Divine Follower,1,7b,false,false,false,7b: Summons itself from GY.,"7b: You can Special Summon this card, but banish it when it leaves the field",
6327734,Hu-Li the Jewel Mikanko,1,6a 9a 9b,false,false,false,9b: Battle protection. | 9a: Untargetability. | 6a: Reflecting damage is 6a (ruling 22).,"9b: it cannot be destroyed by battle | 9a: your opponent cannot target ""Mikanko"" cards you control with card effects | 6a: your opponent takes any battle damage you would have taken",
65396880,Huge Revolution,1,8,false,false,false,8: Mass destruction.,8: destroy all cards your opponent controls on the field,
55990317,Hugin the Runick Wings,1,9a,false,false,false,9a: Destruction substitute for other monsters.,"9a: If another card(s) you control would be destroyed by card effect, you can banish this card you control instead.",
9627468,Humongous Hive Hegemon - Zexstagger,1,7b,false,false,false,7b: Special Summons from the GY.,7b: each player can Special Summon 1 Insect monster from their hand or GY,
90788081,Hundred Dragon,1,9a 9b,false,false,false,9a: Once-only effect protection. | 9b: Once-only battle protection.,"9a: the first time that face-up monster would be destroyed by battle or card effect, it is not destroyed | 9b: the first time that face-up monster would be destroyed by battle or card effect, it is not destroyed",
25343017,Hushed Psychic Cleric,1,7b,false,false,false,7b: Special Summons a banished monster.,7b: Target 1 monster banished by this card's effect; Special Summon that target,
30339825,"Hydor, the Base of All Things",1,7b,false,false,false,7b: Special Summons a monster from a GY.,7b: Special Summon that target to that field in Defense Position,
16317140,Hyper Blaze,1,7b,false,false,false,7b: Special Summons from the GY.,"7b: add to your hand or Special Summon, 1 ""Uria, Lord of Searing Flames"", ""Hamon, Lord of Striking Thunder"", or ""Raviel, Lord of Phantasms"" from your GY",
83512285,Hyper Galaxy,1,7b,false,false,false,7b: Can revive from the GY.,"7b: Special Summon 1 ""Galaxy-Eyes Photon Dragon"" from your hand, Deck, or GY",Tributes only 1 opponent monster.
37169670,Hyper Psychic Blaster/Assault Mode,1,7b,false,false,false,7b: Special Summons a monster from the GY.,"7b: Special Summon 1 ""Hyper Psychic Blaster"" from your Graveyard",
90384300,Hypernova Burst,1,5,false,false,false,5: Draws cards.,5: draw 2 cards,
77778835,Hysteric Party,1,7b,false,false,false,7b: Special Summons monsters from the GY.,"7b: Special Summon as many copies of ""Harpie Lady"" as possible from your Graveyard",
71768839,I.A.S. -Invasive Alien Species-,1,7b 9a 9b,false,false,false,9a: Effect-destruction protection. | 9b: Battle protection. | 7b: Special Summons itself from the GY.,9a: Cannot be destroyed by battle or card effects | 9b: Cannot be destroyed by battle | 7b: while this card is in your GY: You can Special Summon this card,
93294363,Ib'al-Hecahands,1,7b 10,false,false,false,10: Negates a monster effect activation. | 7b: Summons the destroyed monster from the GY.,10: Negate the activation | 7b: Special Summon the destroyed monster to your field,
53567095,Icarus Attack,1,8,false,false,false,8: Can destroy 2 opponent cards.,8: target 2 cards on the field; destroy them,
34293667,Ice Barrier,1,10,false,false,false,10: Negates a monster's effects.,10: negate its effects,
20899496,Ice Dragon's Prison,1,7b,false,false,false,7b: Revives from the GY.,7b: Target 1 monster in your opponent's GY; Special Summon it to your field,
32750510,Ice Master,1,8,false,false,false,8: Can destroy multiple countered opponent monsters.,8: destroy all monsters with an Ice Counter(s),
82777208,Icejade Acti,1,5 7b,false,false,false,5: Draws a card. | 7b: Can Special Summon from the GY.,"5: draw 1 card | 7b: Special Summon 1 ""Icejade"" monster from your hand or GY",
39354437,Icejade Aegirine,1,7b 9a 9b,false,false,false,7b: Can Special Summon from the GY. | 9a: One-time protection from card-effect destruction. | 9b: One-time protection from battle destruction.,"7b: Special Summon 1 WATER monster from your hand or GY | 9a: the next time this card would be destroyed by battle or card effect this turn, it is not destroyed | 9b: the next time this card would be destroyed by battle or card effect this turn, it is not destroyed",
53742162,Icejade Erosion,1,10,false,false,false,10: Negates effects.,10: negate the targeted card's effects,
28762303,Icejade Tinola,1,7b,false,false,false,7b: Special Summons monsters from the GY.,"7b: Special Summon 1 ""Icejade"" monster from your hand or GY",
55151012,Icejade Tremora,1,7b,false,false,false,7b: Special Summons from the GY.,"7b: Special Summon 1 ""Icejade"" monster from your hand or GY",
4825390,Ichiroku's Ledger Book,1,8,false,false,false,8: Temporarily banishes up to 2 opponent monsters.,8: Target up to 2 monsters your opponent controls; banish them until the End Phase,
19362568,Icy Breeze Refrain,1,7b 10,false,false,false,7b: Special Summons from the GY. | 10: Negates an opponent's effect.,"7b: Target 1 ""Windwitch"" monster in your GY; Special Summon it | 10: Negate that opponent's effect",
20721759,Icy Crevasse,1,6a,true,false,false,"6a: Damage tied to sending to the GY, not destruction (ruling 20).",6a: inflict damage to your opponent equal to its original ATK,Damage follows removal of a monster; ruling 20 treats sending to GY as primary.
35984222,Ido the Supreme Magical Force,1,7b,false,false,false,7b: Revives itself from the GY.,7b: Special Summon it from your Graveyard,
70595331,Il Blud,1,7b,false,false,false,7b: Special Summons from either GY.,7b: Special Summon 1 Zombie monster from your hand or either GY,
42198835,Illegal Knight,1,8,false,false,false,8: Bounces up to 2 opponent cards.,8: target up to 2 cards your opponent controls,
33017964,Illusion Gate,1,7b 8,false,false,false,8: Destroys all opponent monsters. | 7b: Special Summons a monster from the GY.,8: destroy as many monsters your opponent controls as possible | 7b: Special Summon 1 monster from your opponent's GY to your field,
12266229,Illusion of Chaos,1,7b 10,false,false,false,7b: Summons from the GY. | 10: Negates a monster effect.,"7b: Special Summon 1 ""Dark Magician"" from your GY | 10: negate that activated effect",
101403078,Illusion of the Winter Raven Witch,1,7d 8,true,false,false,8: Mass bounce. | 7d: Fusion material from outside hand/field.,8: return all cards your opponent controls to the hand | 7d: using monsters from your Extra Deck and/or field,"Material comes from the Extra Deck, not the Main Deck; unclear if 7d covers it."
15173384,Illusionist Faceless Magician,1,7b,false,false,false,7b: Revives itself and other monsters from GY.,7b: Special Summon this card from the GY,
41952656,Imairuka,1,5,false,false,false,5: Draws a card.,5: draw 1 card,
22091647,Immortal Phoenix Gearfried,1,7a 10,false,false,false,7a: Can equip an opponent's monster. | 10: Negates monster effect activation.,7a: You can equip 1 face-up monster on the field to this card | 10: negate the activation,
86778566,Impenetrable Attack,1,9a,false,false,false,9a: Grants effect and battle destruction protection.,9a: it cannot be destroyed by battle or by card effects,
61740673,Imperial Order,1,10,false,false,false,10: Continuous negation.,10: Negate all Spell effects on the field,
90434657,Imperial Tombs of Necrovalley,1,10,false,false,false,10: Negates an activation.,10: Negate the activation,
4628897,Imperion Magnum the Superconductive Battlebot,1,10,false,false,false,"10: Negates activations, once per turn.",10: You can negate the activation,
26357901,Imprudent Intrusion,1,7b,false,false,false,7b: Special Summons from the GY.,7b: Special Summon 1 monster from your GY,
84941194,"Imsety, Glory of Horus",1,5 7b,false,false,false,7b: Special Summons itself from the GY. | 5: Draws a card.,7b: you can Special Summon this card (from your GY) | 5: then you can draw 1 card,
62953041,Inari Fire,1,7b,false,false,false,7b: Revives itself from the GY.,7b: Special Summon it from your Graveyard,
3775068,Indiora Doom Volt the Cubic Emperor,1,7b,false,false,false,7b: Special Summons from the GY.,7b: monsters in your Graveyard; Special Summon them,
47754278,Infernal Dragon,1,7b,false,false,false,7b: Revives itself from the GY.,7b: Special Summon this card from the GY,
19847532,Infernal Flame Emperor,1,8,false,false,false,8: Can destroy up to 5 Spell/Traps.,8: Destroy a number of Spell/Trap Cards on the field equal to the number of monsters removed from play,
28653611,Infernal Punisher,1,7b,false,false,false,7b: Can Special Summon a monster from the GY.,"7b: from your hand, Deck, or GY",
27882993,Infernalqueen Salmon,1,7b,false,false,false,7b: Special Summons a monster from the GY.,"7b: Special Summon 1 Fish Normal Monster from your hand, Deck, or GY",
85475641,Infernity Avenger,1,7b,false,false,false,7b: Special Summons itself from the GY.,7b: Special Summon this card from your Graveyard,
9059700,Infernity Barrier,1,10,false,false,false,10: Negates an activation.,10: Negate the activation,
48144778,Infernity Conjurer,1,7b,false,false,false,7b: Special Summons itself from the GY.,7b: this card is in your GY: You can Special Summon this card,
14425515,Infernity Doom Slinger,1,6a,true,false,false,6a: Redirects damage to the opponent (ruling 22).,6a: your opponent takes any effect damage you would have taken this turn instead,Opponent chooses the option; redirect is conditional.
18712704,Infernity Force,1,7b,false,false,false,7b: Revives a monster from the GY.,"7b: Special Summon 1 ""Infernity"" monster from your Graveyard",
17502671,Infernity General,1,7b,false,false,false,7b: Revives 2 monsters.,7b: Special Summon them from the Graveyard,
51566770,Infernity Guardian,1,9a 9b,false,false,false,9a: Indestructible by card effects. | 9b: Indestructible by battle.,9a: cannot be destroyed by battle or by card effects | 9b: cannot be destroyed by battle,
71341529,Infernity Knight,1,7b,false,false,false,7b: Special Summons itself from the GY.,7b: Special Summon this card from the Graveyard,
66957584,Infernity Launcher,1,7b,false,false,false,7b: Special Summons from the GY.,"7b: target up to 2 ""Infernity"" monsters in your Graveyard; Special Summon them",
86197239,Infernity Mirage,1,7b,false,false,false,7b: Special Summons from the GY.,"7b: select 2 ""Infernity"" monsters in your Graveyard. Special Summon those monsters",
56209279,Infernity Necromancer,1,7b,false,false,false,7b: Revives from the GY once per turn.,"7b: select 1 ""Infernity"" monster in your Graveyard",
86547356,Infernity Paranoia,1,7b,false,false,false,7b: Can Special Summon from the GY.,7b: from your Deck or GY,
54320860,Infernity Patriarch,1,9a 9b,false,false,false,9a: Destruction substitute against card effects. | 9b: Destruction substitute against battle.,"9a: would be destroyed by battle or card effect, you can banish this card from your GY instead | 9b: would be destroyed by battle or card effect, you can banish this card from your GY instead",
13582837,Infernity Randomizer,1,5 6a,false,false,false,"5: Draws a card. | 6a: Damage from a draw, not destruction/summon/battle.",5: you can draw 1 card and reveal it | 6a: inflict damage to your opponent equal to the Level of that monster x 200,
15313433,Infernity Reflector,1,7b,true,false,false,7b: Revives a monster.,7b: Select and Special Summon that monster from your Graveyard,Damage accompanies a summon; treated as byproduct.
12541409,Infernity Suppression,1,10,false,false,false,10: Negates a monster effect.,10: Negate the effect,
52684508,Inferno Fire Blast,1,6a,false,false,false,6a: Burns without changing the field.,6a: inflict damage to your opponent equal to its original ATK,
62767644,Inferno of the Ashened,1,7b,false,false,false,7b: Special Summons a monster from the GY.,7b: Special Summon that other monster from your GY,
12247206,Inferno Reckless Summon,1,7b,false,false,false,7b: Summons from the GY.,"7b: from your hand, Deck, and Graveyard",
95953557,Infernoble Knight Astolfo,1,7b,false,false,false,7b: Special Summons from banishment/GY.,7b: Special Summon this banished card,
94730900,Infernoble Knight Maugis,1,5 9b,false,false,false,9b: Grants battle indestructibility. | 5: Draws a card.,9b: the equipped monster cannot be destroyed by battle | 5: draw 1 card,
21351206,Infernoble Knight Ogier,1,9a,false,false,false,9a: Grants effect indestructibility.,9a: cannot be destroyed by card effects,
58346901,Infernoble Knight Oliver,1,9a,false,false,false,9a: Grants targeting protection to the equipped monster.,9a: your opponent cannot target the equipped monster with card effects,
53404966,Infernoble Knight Ricciardetto,1,7b,false,false,false,7b: Special Summons a monster from the GY.,"7b: target 1 Level 4 or lower FIRE Warrior monster in your GY, except ""Infernoble Knight Ricciardetto""; Special Summon it",
88301393,Infernoid Attondel,1,7b,false,false,false,7b: Can Special Summon itself from GY.,7b: Must be Special Summoned (from your hand or Graveyard),
23440231,Infernoid Devyaty,1,7b 8 10,false,false,false,7b: Can Special Summon itself from the GY. | 8: Destroys all Spells/Traps. | 10: Negates monster effect activation.,7b: Special Summoned (from your hand or GY) | 8: destroy all Spells and Traps on the field | 10: negate the activation,
14799437,Infernoid Onuncu,1,7b 8 10,false,false,false,7b: Can Special Summon itself from the GY. | 8: Destroys all other monsters. | 10: Negates Spell/Trap activation.,7b: from your hand or Graveyard | 8: destroy all other monsters on the field | 10: negate the activation,
25811989,Infernoid Piaty,1,7b,false,false,false,7b: Can Special Summon itself from the GY.,7b: Must be Special Summoned (from your hand or Graveyard),
96055137,Infernoid Sjette,1,7b,false,false,false,7b: Can Special Summon itself from the GY.,7b: Must be Special Summoned (from your hand or Graveyard),
27541267,Infestation Pandemic,1,9a,false,false,false,9a: Grants Spell/Trap immunity.,9a: are unaffected by other Spell/Trap effects this turn,
81218874,Infestation Ripples,1,7b,false,false,false,7b: Revives from the GY.,7b: Special Summon it from the Graveyard,
90934570,Infestation Terminus,1,8,false,false,false,8: Returns 2 opponent cards to the hand.,8: return the second targets to the hand,
10045474,Infinite Impermanence,1,10,false,false,false,10: Negates a monster's effects.,10: negate its effects,
72883039,Infinite Light,1,7b 9a,true,false,false,9a: Grants untargetability to Timelord monsters. | 7b: Can Special Summon a monster from the GY.,"9a: Neither player can target ""Timelord"" monsters you control with card effects | 7b: Special Summon up to 1 ""Timelord"" monster each from your hand, Deck, and GY",Could also be read as a both-player floodgate on targeting/returning to Deck; treated as protection.
61912252,Infinitrack Trencher,1,7b,false,false,false,7b: Special Summons from GY.,"7b: target 1 Level 5 or lower ""Infinitrack"" monster in your GY, except ""Infinitrack Trencher""; Special Summon that monster",
97316367,Infinitrack Tunneller,1,5,false,false,false,5: Draws 2 cards.,5: then draw 2 cards,
96345184,"Infinity of the Sacred Beasts - Raviel, Lord of Phantasms",1,8,false,false,false,8: Destroys all opponent's monsters.,8: destroy as many monsters your opponent controls as possible,
4941482,Informer Spider,1,7a,false,false,false,7a: Takes control of an opponent's monster.,7a: take control of 1 Defense Position monster your opponent controls,
39703254,Inmato,1,5,false,false,false,5: Draws cards.,5: draw 2 cards,
23615409,Insect Barrier,1,3.3,false,false,false,3.3: Continuous attack lock limited by Type.,3.3: Insect-Type monsters your opponent controls cannot declare an attack,
86527709,Insect Invitation,1,5,false,false,false,5: Draws a card.,5: then draw 1 card,
16169772,Instant Contact,1,7c,false,false,false,7c: Extra Deck monster without materials.,"7c: Special Summon 1 Level 7 or lower ""Elemental HERO"" or ""Neo-Spacian"" monster from your Extra Deck, ignoring its Summoning conditions",
1845204,Instant Fusion,1,7c,false,false,false,7c: Extra Deck summon without materials.,7c: Special Summon 1 Level 5 or lower Fusion Monster from your Extra Deck,
11913700,Instant Neo Space,1,7b,false,false,false,7b: Can Special Summon from the GY.,"7b: Special Summon 1 ""Elemental HERO Neos"" from your hand, Deck, or GY",
59695933,Intercept,1,7a,false,false,false,7a: Takes control of an opponent's monster.,7a: Take control of that monster,
60238002,Interdimensional Matter Forwarder,1,7b,false,false,false,7b: Flickers a monster back from banishment.,"7b: banish it, then return it to the field",
57384901,Interdimensional Warp,1,7a,false,false,false,7a: Takes control of an opponent's monster.,7a: Switch control of those monsters,
14729426,"Interplanetary Invader ""A""",1,7a,false,false,false,7a: Takes control of an opponent's monster.,7a: Gain control of a monster that attacks this face-up Attack Position card,
80208323,Interplanetarypurplythorny Beast,1,7b,false,false,false,7b: Special Summons itself from the GY.,7b: You can Special Summon this card from your Graveyard,
99330325,Interrupted Kaiju Slumber,1,8,false,false,false,8: Mass destruction.,8: Destroy as many monsters on the field as possible,
93946239,Into the Void,1,5,false,false,false,5: Draws a card.,5: Draw 1 card,
3056267,Invader of the Throne,1,7a,false,false,false,7a: Takes control of an opponent's monster.,7a: switch control of it with this card,
71108540,Invincible Demise Lord,1,7b 9a,false,false,false,7b: Can Special Summon itself from the GY. | 9a: Grants effect-destruction protection.,7b: Special Summon this card from your hand or GY | 9a: it cannot be destroyed by card effects,
76334960,"Invocation - ""Chalice""",1,7d,false,false,false,7d: Uses Fusion Material from the Deck.,7d: 1 monster from your Deck,
85908279,Invoked Cocytus,1,9a,false,false,false,9a: Cannot be targeted or destroyed by the opponent's effects.,9a: Your opponent cannot target this card with card effects,
80635735,Invoked Dee Anima,1,10,false,false,false,10: Negates a GY effect.,10: negate that effect,
75286621,Invoked Mechaba,1,10,false,false,false,10: Negates activations.,10: negate the activation,
43989315,Invoked Sorath,1,7b,false,false,false,7b: Revives from GY.,7b: target 1 Level 6 or lower monster in either GY; Special Summon it,
259314,Inzektor Gauntlet,1,9a,false,false,false,9a: Grants protection from effect destruction.,9a: cannot be destroyed by your opponent's card effects,
94573223,Inzektor Giga-Mantis,1,7b,false,false,false,7b: Special Summons a monster from the GY.,"7b: monster in your Graveyard except ""Inzektor Giga-Mantis""; Special Summon that target",
21977828,Inzektor Giga-Weevil,1,7b,false,false,false,7b: Special Summons a monster from the GY.,"7b: target 1 ""Inzektor"" monster in your Graveyard; Special Summon that target",
38643567,Inzektor Orb,1,10,false,false,false,10: Negates an effect.,10: negate that effect,
70744296,Ipiria,1,5,false,false,false,5: Draws a card when Summoned.,5: Draw 1 card,
45072394,Iron Cage,1,7b,false,false,false,7b: Special Summons a monster from the GY.,7b: Special Summon that monster to your field,
64662453,Iron Call,1,7b,false,false,false,7b: Special Summons from the GY.,7b: Machine monster in your GY; Special Summon that target,
26157485,Iron Chain Blaster,1,6a,false,false,false,6a: Burn with a cost (ruling 19).,6a: inflict 800 damage to your opponent,
53274132,Iron Chain Repairman,1,7b,false,false,false,7b: Special Summons from the GY.,"7b: Special Summon 1 Level 4 or lower ""Iron Chain"" monster from your Graveyard",
34545235,Iron Core Luster,1,10,false,false,false,10: Negates a Spell/Trap activation.,10: Negate the activation of your opponent's Spell or Trap Card,
46247282,Iron Dragon Tiamaton,1,3.2 8,false,false,false,8: Can destroy several opponent cards in the column. | 3.2: Zone lock on an attackable monster.,8: Destroy all other cards in this card's column | 3.2: Neither player can use the unused zones in this card's column,
34559295,Iron Draw,1,5,false,false,false,5: Draws cards.,5: Draw 2 cards,
12682213,Iron Thunder,1,8 10,false,false,false,10: Negates. | 8: Destroys several cards.,10: negate the activation | 8: then destroy any other cards in the same column,
14730606,Ivy Shackles,1,5,false,false,false,5: Draws a card.,5: Draw 1 card,
23850421,Jack Wyvern,1,7b,false,false,false,7b: Special Summons a monster from the GY.,7b: target 1 DARK monster in your GY; Special Summon it,
36016907,Jack-o-Bolan,1,7b,false,false,false,7b: Special Summons a monster from a GY.,7b: target 1 Zombie monster in either GY; Special Summon that monster,
44364207,Jade Knight,1,9a,false,false,false,9a: Partial effect-destruction protection.,9a: cannot be destroyed by Trap effects,
98954106,Jar of Avarice,1,5,false,false,false,5: Draw card.,5: then draw 1 card,
83968380,Jar of Greed,1,5,false,false,false,5: Draws a card.,5: Draw 1 card.,
33784505,Jar Robber,1,5 10,false,false,false,10: Negates an effect. | 5: Draws a card.,10: Negate the effect | 5: draw 1 card from your Deck,
83725008,"Jenis, Lightsworn Mender",1,6a,false,false,false,6a: Inflicts damage without changing the field.,6a: Inflict 500 damage to your opponent,
77585513,Jinzo,1,3.2 10,false,false,false,3.2: Trap activation lock on an attackable monster. | 10: Continuous negation.,"3.2: Trap Cards, and their effects on the field, cannot be activated. | 10: Negate all Trap effects on the field.",
40275470,Jinzo - Energy Shocker,1,3.2 8,false,false,false,8: Mass destruction. | 3.2: Trap lock on a monster that can be attacked.,8: destroy as many Traps your opponent controls as possible | 3.2: Your opponent cannot activate Trap Cards or effects,
35803249,Jinzo - Lord,1,3.2 8 10,false,false,false,3.2: Continuous Trap lock on a monster the opponent can attack. | 10: Continuously negates Traps. | 8: Destroys all face-up Traps.,3.2: Trap Cards cannot be activated | 10: the effects of all Trap Cards on the field are negated | 8: you can destroy all face-up Trap Cards,
9418534,Jinzo - Returner,1,7b,false,false,false,7b: Special Summons from the GY.,"7b: Special Summon 1 ""Jinzo"" from your Graveyard",
39987731,Jinzo the Machine Menace,1,7b 8,false,false,false,7b: Revives from the GY. | 8: Mass destruction.,"7b: Special Summon 1 ""Jinzo"" from your hand or GY | 8: destroy all Traps your opponent controls",
8316565,Jolt Counter,1,10,false,false,false,10: Negates an activation.,10: Negate the activation,
43685562,Joruri-P.U.N.K. Dangerous Gabu,1,10,false,false,false,10: Negates effects.,10: negate its effects,
5257687,Jowls of Dark Demise,1,7a,false,false,false,7a: Takes control of an opponent's monster.,7a: Take control of 1 monster on your opponent's side of the field,
55256016,Judgment of Anubis,1,10,false,false,false,10: Negates a Spell activation.,10: negate the activation,
93595154,Judgment of the Branded,1,8,false,false,false,8: destroys multiple opponent monsters,8: destroy all monsters your opponent controls,
55948544,Judgment of the Pharaoh,1,10,false,false,false,10: Negates Spell/Trap effects.,10: negate the effects of all Spell and Trap Cards on your opponent's side of the field,
73490417,Jungle Dweller,1,8 9a,false,false,false,9a: Untargetable. | 8: Can destroy up to 2 opponent cards.,9a: your opponent cannot target this card with card effects | 8: destroy up to that many cards your opponent controls,
37745919,Junk Box,1,7b,false,false,false,7b: Revives a monster from the GY.,"7b: Special Summon 1 Level 4 or lower ""Morphtronic"" monster from your Graveyard",
43436049,Junk Breaker,1,10,false,false,false,10: Negates monster effects.,10: have their effects negated,
67968069,Junk Puppet,1,7b,false,false,false,7b: Special Summons a monster from the GY.,"7b: Target 1 ""Gimmick Puppet"" monster in your GY; Special Summon it",
63977008,Junk Synchron,1,7b,false,false,false,7b: Special Summons a monster from the GY.,7b: monster in your Graveyard; Special Summon that target,
80727721,Jurrac Aeolo,1,7b,false,false,false,7b: Revives a monster from the GY.,7b: Special Summon that monster from the Graveyard,
17948378,Jurrac Dino,1,5,false,false,false,5: Draws cards.,"5: Tribute 1 ""Jurrac"" monster to draw 2 cards",
16111820,Jurrac Herra,1,7b,false,false,false,7b: Can revive itself from the GY.,7b: Special Summon this card from your hand or GY,
5479217,Jurrac Impact,1,8,false,false,false,8: Destroys all cards including the opponent's.,8: Destroy all cards on the field,
93170499,Jurrac Megalo,1,5,false,false,false,5: discard-and-draw effect,5: then draw 2 cards,
85028288,Jurrac Titano,1,9a,false,false,false,9a: Targeting protection.,9a: Cannot be targeted by Trap or monster effects,
